"NAME","WELL_ID","TYPE","STATUS","TD","BOH","ZCOORDS","YCOORDS","XCOORDS","OU"
"C9729","C9729","BORING","DECOMMISSIONED-V",9.906,NA,114.93,116471.88,594203.51,"300-FF-5"
"C9730","C9730","BORING","DECOMMISSIONED-V",9.906,NA,114.89,116485.32,594230.64,"300-FF-5"
"C9731","C9731","BORING","DECOMMISSIONED-V",9.906,NA,114.75,116498.63,594206.92,"300-FF-5"
"C9732","C9732","BORING","DECOMMISSIONED-V",9.906,NA,114.63,116512.76,594088.86,"300-FF-5"
"C9733","C9733","BORING","DECOMMISSIONED-V",9.906,NA,114.78,116484.77,594180.92,"300-FF-5"
"C9734","C9734","BORING","DECOMMISSIONED-V",9.906,NA,114.87,116489.5,594189.21,"300-FF-5"
"C9735","C9735","BORING","DECOMMISSIONED-V",9.906,NA,114.82,116479.44,594185.08,"300-FF-5"
"C9736","C9736","BORING","DECOMMISSIONED-V",9.906,NA,114.76,116543.55,594228.58,"300-FF-5"
"699-31-50","C9737","GROUNDWATER WELL","IN-USE",142.7988,NA,217.032,132959.2,574751.16,"200-PO-1"
"299-W6-17","C9738","GROUNDWATER WELL","IN-USE",149.0472,NA,221.321,137473.37,567767.41,"200-Z-1"
"299-W11-98","C9739","GROUNDWATER WELL","IN-USE",161.074608,NA,220.714,136479.36,567596.33,"200-Z-1"
"699-44-70B","C9740","GROUNDWATER WELL","IN-USE",155.66136,NA,225.543,136810.37,568670.06,"200-Z-1"
"C9741","C9741","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9742","C9742","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9743","C9743","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9744","C9744","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9745","C9745","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9746","C9746","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"699-47-55","C9750","GROUNDWATER WELL","IN-USE",77.724,NA,189.266,137877.85,573284.09,"200-BP-5"
"699-47-53B","C9751","GROUNDWATER WELL","IN-USE",76.84008,NA,188.629,137805.13,573758.02,"200-BP-5"
"299-E28-34","C9752","GROUNDWATER WELL","IN-USE",87.90432,NA,202.444,137075.02,573971.5,"200-BP-5"
"299-E27-137B","C9753","GROUNDWATER WELL","IN-USE",99.102672,NA,208.801,136625.32,574332.45,"200-BP-5"
"299-W19-129","C9760","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"299-W19-130","C9819","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9839","C9839","BORING","DECOMMISSIONED-V",4.4196,NA,209.61,136730.22,573778.92,"200-BP-5"
"C9840","C9840","BORING","DECOMMISSIONED-V",3.07848,NA,207.97,136831.24,573855.66,"200-BP-5"
"C9841","C9841","BORING","DECOMMISSIONED-V",3.048,NA,207.34,136862.9,573860.48,"200-BP-5"
"C9842","C9842","BORING","DECOMMISSIONED-V",3.048,NA,207.68,136837.56,573863.58,"200-BP-5"
"C9843","C9843","BORING","DECOMMISSIONED-V",3.84048,NA,203.83,137277.11,573448.46,"200-BP-5"
"C9844","C9844","BORING","DECOMMISSIONED-V",3.10896,NA,203.84,137292.16,573403.74,"200-BP-5"
"C9845","C9845","BORING","DECOMMISSIONED-V",2.04216,NA,200.96,137373.92,573458.27,"200-BP-5"
"C9846","C9846","BORING","DECOMMISSIONED-V",3.048,NA,200.14,137403.15,573431.43,"200-BP-5"
"C9847","C9847","BORING","DECOMMISSIONED-V",3.048,NA,199.34,137429.2,573449.7,"200-BP-5"
"C9848","C9848","BORING","DECOMMISSIONED-V",4.572,NA,208.05,134508.49,567156.35,"200-UP-1"
"C9849","C9849","BORING","DECOMMISSIONED-V",4.63296,NA,209.41,134484.55,567167.58,"200-UP-1"
"C9850","C9850","BORING","DECOMMISSIONED-V",4.60248,NA,209.47,134451.37,567180.74,"200-UP-1"
"C9851","C9851","BORING","DECOMMISSIONED-V",4.60248,NA,209.33,134474.54,567184.31,"200-UP-1"
"C9852","C9852","BORING","DECOMMISSIONED-V",4.63296,NA,208.29,134456.53,567194.84,"200-UP-1"
"C9853","C9853","BORING","DECOMMISSIONED-V",3.048,NA,203.03,134405.42,566615.78,"200-UP-1"
"C9854","C9854","BORING","DECOMMISSIONED-V",3.07848,NA,202.69,134413.15,566607.84,"200-UP-1"
"C9855","C9855","BORING","DECOMMISSIONED-V",3.048,NA,206.79,136722.33,566672.45,"200-Z-1"
"C9856","C9856","BORING","DECOMMISSIONED-V",3.048,NA,206.82,136727.39,566674.46,"200-Z-1"
"C9857","C9857","BORING","DECOMMISSIONED-V",3.048,NA,212.61,136856.6,566947.3,"200-Z-1"
"C9858","C9858","BORING","DECOMMISSIONED-V",3.07848,NA,213.15,136849.93,566973.24,"200-Z-1"
"C9859","C9859","BORING","DECOMMISSIONED-V",1.92024,NA,213.5,136805.03,567007.57,"200-Z-1"
"C9860","C9860","BORING","DECOMMISSIONED-V",3.048,NA,213.65,136843.01,567021.98,"200-Z-1"
"C9861","C9861","BORING","DECOMMISSIONED-V",3.048,NA,205.3,136463.38,566944.22,"200-Z-1"
"C9862","C9862","BORING","DECOMMISSIONED-V",3.07848,NA,205.12,136454.98,566946.91,"200-Z-1"
"C9863","C9863","BORING","DECOMMISSIONED-V",3.048,NA,205.25,136455.71,566958.51,"200-Z-1"
"C9864","C9864","BORING","DECOMMISSIONED-V",4.60248,NA,205.73,136405.16,566929.09,"200-Z-1"
"C9865","C9865","BORING","DECOMMISSIONED-V",4.572,NA,205.73,136396.61,566926.71,"200-Z-1"
"C9866","C9866","BORING","DECOMMISSIONED-V",4.1148,NA,205.74,136390.97,566930.04,"200-Z-1"
"699-43-43B","C9867","GROUNDWATER WELL","IN-USE",68.09232,NA,177.168,136655.48,576746.61,"200-PO-1"
"C9868","C9868","CANCELLED SITE","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"399-4-16","C9869","GROUNDWATER WELL","IN-USE",26.09088,NA,120.844,115756.48,594342.64,"300-FF-5"
"699-S6-E3","C9870","GROUNDWATER WELL","IN-USE",33.31464,NA,134.904,121661.62,590987.56,"300-FF-5"
"699-36-65","C9871","GROUNDWATER WELL","IN-USE",105.82656,NA,224.834,134468.75,570034.24,"200-UP-1"
"699-71-24","C9872","GROUNDWATER WELL","IN-USE",17.89176,NA,122.93,145086.96,582414.97,"100-FR-3"
"699-68-29","C9873","GROUNDWATER WELL","DECOMMISSIONED-V",11.49096,NA,120.77,144382.9,581102.94,"100-FR-3"
"699-60-27","C9874","GROUNDWATER WELL","IN-USE",46.39056,NA,125.824,141878.48,581838.35,"100-FR-3"
"699-73-30","C9875","GROUNDWATER WELL","IN-USE",12.3444,NA,122.447,145873.73,580687.11,"100-FR-3"
"699-71-30B","C9876","GROUNDWATER WELL","DECOMMISSIONED-V",15.66672,NA,122.84,145242.64,580710.85,"100-FR-3"
"699-77-34B","C9877","GROUNDWATER WELL","IN-USE",12.192,NA,119.957,146970.73,579538.04,"100-FR-3"
"699-47-78","C9878","GROUNDWATER WELL","IN-USE",139.32408,132.92328,209.712,137800.71,566045.53,"200-Z-1"
"699-47-78B","C9879","GROUNDWATER WELL","IN-USE",146.51736,123.93168,208.873,137926.66,566046.29,"200-Z-1"
"699-47-78C","C9880","GROUNDWATER WELL","IN-USE",144.96288,140.75664,208.661,138045.76,566046.21,"200-Z-1"
"699-47-78D","C9881","PROPOSED SITE","AWAITING DRILLING",NA,NA,206.6,138181.96,566046.1,"200-Z-1"
"C9882","C9882","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9883","C9883","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9884","C9884","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9885","C9885","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9886","C9886","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9887","C9887","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9888","C9888","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9889","C9889","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9890","C9890","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9891","C9891","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9892","C9892","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9893","C9893","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9894","C9894","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9895","C9895","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9896","C9896","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9897","C9897","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9898","C9898","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9899","C9899","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9900","C9900","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9901","C9901","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9902","C9902","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9903","C9903","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9904","C9904","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9905","C9905","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9906","C9906","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9907","C9907","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9908","C9908","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9909","C9909","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9910","C9910","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"C9911","C9911","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"699-31-75","C9912","CANCELLED SITE","DRILLING CANCELLED",NA,NA,205.4,133015.1,567211.22,"200-UP-1"
"699-27-72","C9913","CANCELLED SITE","DRILLING CANCELLED",NA,NA,192.4,132005.39,567842.14,"200-UP-1"
"299-E27-40","C9914","PROPOSED SITE","AWAITING DRILLING",NA,NA,204.7,136511.99,575003.31,"200-BP-5"
"299-W5-2P","C9915","HOSTED SAMPLE PORT","IN-USE",126.492,NA,217.988,137621.12,568175.4,"200-Z-1"
"299-W5-2Q","C9916","HOSTED SAMPLE PORT","IN-USE",129.552192,NA,217.988,137621.12,568175.4,"200-Z-1"
"299-W13-2P","C9917","HOSTED SAMPLE PORT","IN-USE",118.2624,NA,226.271,135819.18,568832.59,"200-UP-1"
"299-W13-2Q","C9918","HOSTED SAMPLE PORT","IN-USE",121.3104,NA,226.271,135819.18,568832.59,"200-UP-1"
"199-K-231","C9919","GROUNDWATER WELL","IN-USE",54.28488,NA,147.473,146643.38,569511.98,"100-KR-4"
"199-K-232","C9920","GROUNDWATER WELL","IN-USE",34.38144,NA,127.837,147313.89,569245.51,"100-KR-4"
"199-K-233","C9921","GROUNDWATER WELL","IN-USE",33.77184,NA,142.594,148090.24,571520.78,"100-KR-4"
"199-K-234","C9922","GROUNDWATER WELL","IN-USE",42.64152,NA,137.558,146874.03,569005.78,"100-KR-4"
"199-H3-21","C9923","GROUNDWATER WELL","IN-USE",18.288,NA,127.343,152630.66,578127.91,"100-HR-3-H"
"199-H3-22","C9924","GROUNDWATER WELL","IN-USE",40.2336,NA,129.647,152847.99,577897.07,"100-HR-3-H"
"699-97-47D","C9925","GROUNDWATER WELL","IN-USE",28.28544,NA,126.708,152937.65,575687.52,"100-HR-3-H"
"199-H1-12","C9926","GROUNDWATER WELL","IN-USE",26.70048,NA,127.585,153898.72,576597.88,"100-HR-3-H"
"299-W10-198","C9927","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"699-98-50","C9928","GROUNDWATER WELL","IN-USE",22.12848,NA,124.346,153319.89,574812.5,"100-HR-3-D"
"199-D11-1","C9929","GROUNDWATER WELL","IN-USE",20.1168,NA,125.717,152988.34,574429.62,"100-HR-3-D"
"699-95-48C","C9930","GROUNDWATER WELL","IN-USE",61.08192,NA,130.082,152573.73,575231.7,"100-HR-3-D"
"199-H1-50","C9931","GROUNDWATER WELL","IN-USE",34.29,NA,126.022,153481.09,576878.89,"100-HR-3-H"
"199-H4-94","C9932","GROUNDWATER WELL","IN-USE",35.2044,NA,128.65,153068.67,577243.91,"100-HR-3-H"
"699-95-45C","C9933","GROUNDWATER WELL","IN-USE",53.34,NA,128.744,152576.18,576257.19,"100-HR-3-H"
"699-96-42B","C9934","GROUNDWATER WELL","IN-USE",32.64408,NA,129.303,152701.82,577211.44,"100-HR-3-H"
"199-D1-1","C9935","GROUNDWATER WELL","IN-USE",34.83864,NA,144.356,151558.09,573381.29,"100-HR-3-D"
"699-46-61","C9936","GROUNDWATER WELL","IN-USE",108.5088,NA,211.933,137442.38,571431.17,"200-Z-1"
"299-E27-156","C9937","CANCELLED SITE","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"699-53-55AT","C9938","HOSTED PIEZOMETER","IN-USE",92.72016,NA,NA,139631.884,573115.859,"200-BP-5"
"C9939","C9939","BORING","DECOMMISSIONED-V",4.60248,NA,209.42,134484.98,567167.55,"200-UP-1"
"C9940","C9940","BORING","DECOMMISSIONED-V",2.62128,NA,212.62,136856.62,566946.64,"200-Z-1"
"C9941","C9941","BORING","DECOMMISSIONED-V",3.10896,NA,213.14,136849.87,566972.49,"200-Z-1"
"C9942","C9942","BORING","DECOMMISSIONED-V",3.07848,NA,213.53,136805.06,567008.27,"200-Z-1"
"C9943","C9943","BORING","DECOMMISSIONED-V",3.07848,NA,205.76,136405.24,566929.87,"200-Z-1"
"C9944","C9944","BORING","DECOMMISSIONED-V",4.60248,NA,205.72,136395.95,566926.69,"200-Z-1"
"C9945","C9945","BORING","DECOMMISSIONED-V",4.7244,NA,205.76,136390.88,566930.88,"200-Z-1"
"399-1-167","C9950","CANCELLED SITE","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"399-1-168","C9951","CANCELLED SITE","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"14N27E03P","C9952","PIEZOMETER HOST","IN-USE",76.2,NA,206.6,155114.99,582203.87,"Wahluke Slope"
"699-37-67","C9953","GROUNDWATER WELL","IN-USE",106.2228,NA,226.903,134957.52,569520.26,"200-UP-1"
"299-W19-131","C9954","GROUNDWATER WELL","IN-USE",130.649472,NA,213.769,135008.14,568060.13,"200-UP-1"
"299-W20-1","C9955","GROUNDWATER WELL","IN-USE",131.9784,NA,215.615,135054.03,568219.97,"200-UP-1"
"C9956","C9956","CANCELLED SITE","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"C9957","C9957","CANCELLED SITE","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"C9958","C9958","CANCELLED SITE","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"C9959","C9959","CANCELLED SITE","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"C9960","C9960","CANCELLED SITE","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"C9961","C9961","CANCELLED SITE","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"C9962","C9962","CANCELLED SITE","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"C9963","C9963","CANCELLED SITE","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"C9964","C9964","CANCELLED SITE","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"299-E17-58","C9965","GROUNDWATER WELL","IN-USE",119.35968,NA,220.673,135332.33,575033.43,"200-PO-1"
"299-W14-76","C9969","PROPOSED SITE","AWAITING DRILLING",NA,NA,204.4,136227,566899.7,"200-Z-1"
"299-W14-77","C9971","PROPOSED SITE","AWAITING DRILLING",NA,NA,204.1,136347.15,566895.96,"200-Z-1"
"199-K-235","C9973","GROUNDWATER WELL","IN-USE",38.1,NA,148.758,146115.87,568829.62,"100-KR-4"
"199-K-236","C9974","GROUNDWATER WELL","IN-USE",38.398704,NA,148.697,146074.39,568856.97,"100-KR-4"
"199-K-237","C9975","CANCELLED SITE","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"299-W19-132","C9980","GROUNDWATER WELL","IN-USE",141.45768,NA,213.048,134691.91,567646.1,"200-UP-1"
"299-W22-127","C9981","PROPOSED SITE","AWAITING DRILLING",NA,NA,208.3,134510.7,567240.7,"200-UP-1"
"699-73-25B","C9984","CANCELLED SITE","DRILLING CANCELLED",NA,NA,121.5,145913.15,582188.57,"100-FR-3"
"699-70-29","C9985","GROUNDWATER WELL","IN-USE",14.9352,NA,122.962,144752.85,581195.52,"100-FR-3"
"199-H3-12","C9987","GROUNDWATER WELL","IN-USE",38.5572,NA,131.624,152838.62,577842.32,"100-HR-3-H"
"699-48-70","C9988","GROUNDWATER WELL","IN-USE",122.46864,113.78184,209.026,138200.91,568501.64,"200-Z-1"
"199-H3-13","C9989","GROUNDWATER WELL","IN-USE",35.38728,NA,129.349,152815.48,577950.58,"100-HR-3-H"
"699-44-70C","C9990","GROUNDWATER WELL","IN-USE",108.63072,NA,225.271,136809.374,568659.403,"200-Z-1"
"699-46-61B","C9991","GROUNDWATER WELL","IN-USE",105.537,104.778048,212.041,137435.061,571445.857,"200-Z-1"
"299-W11-99","C9992","GROUNDWATER WELL","IN-USE",117.40896,114.89436,220.861,136481.217,567615.778,"200-Z-1"
"299-W11-100","C9993","GROUNDWATER WELL","IN-USE",132.80136,132.063744,220.618,136490.562,567605.826,"200-Z-1"
"299-W10-37","C9994","PROPOSED SITE","AWAITING DRILLING",NA,NA,207.1,137089,566786,"200-Z-1"
"299-W10-38","C9995","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"299-W14-24","C9996","GROUNDWATER WELL","IN-USE",162.217608,NA,213.67,135839.99,567161.35,"200-Z-1"
"299-W14-25","C9997","GROUNDWATER WELL","IN-USE",127.7112,128.1684,213.829,135845.699,567169.051,"200-Z-1"
"299-W13-3","C9998","GROUNDWATER WELL","IN-USE",164.0586,NA,226.327,135819.64,568846.25,"200-UP-1"
"699-45-65","C9999","GROUNDWATER WELL","IN-USE",126.7968,NA,217.2,137403.78,570000.82,"200-Z-1"
"699-50-71","D0000","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"699-49-69B","D0001","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"299-W22-125","D0003","GROUNDWATER WELL","IN-USE",139.494768,NA,205.1,134253.724,567028.506,"200-UP-1"
"699-S6-E3B","D0004","GROUNDWATER WELL","IN-USE",28.86456,NA,135.381,121651.5,590918.19,"300-FF-5"
"D0005","D0005","INSTRUMENT BORING","DECOMMISSIONED-V",85.55736,NA,210.817,136001.87,575341.26,"200-PO-1"
"D0006","D0006","BORING","DECOMMISSIONED-V",55.19928,NA,210.854,136000.97,575341.28,"200-PO-1"
"D0007","D0007","INSTRUMENT BORING","DECOMMISSIONED-V",88.392,NA,210.708,135991.28,575332.94,"200-PO-1"
"D0008","D0008","BORING","DECOMMISSIONED-V",65.44056,NA,210.686,135989.76,575332.9,"200-PO-1"
"D0009","D0009","CANCELLED SITE","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"D0010","D0010","CANCELLED SITE","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"299-E25-96","D0012","PROPOSED SITE","AWAITING DRILLING",NA,NA,211.7,135967.24,575364.43,"200-PO-1"
"299-W10-201","D0013","GROUNDWATER WELL","IN-USE",85.8012,NA,214.203,136957.24,566017.2,"200-Z-1"
"299-W10-202","D0014","GROUNDWATER WELL","IN-USE",86.2584,NA,214.431,136906.28,566015.96,"200-Z-1"
"299-W10-203","D0015","GROUNDWATER WELL","IN-USE",164.07384,NA,213.67,136710.81,566018.8,"200-Z-1"
"299-W18-261","D0016","GROUNDWATER WELL","IN-USE",80.1624,NA,203.462,135064.168,566625.427,"200-UP-1"
"299-W10-199","D0017","PROPOSED SITE","AWAITING DRILLING",NA,NA,211.2,136606.4,567010.9,"200-Z-1"
"299-W11-101","D0018","PROPOSED SITE","AWAITING DRILLING",NA,NA,207.7,136604.5,566930.5,"200-Z-1"
"299-W11-102","D0019","PROPOSED SITE","AWAITING DRILLING",NA,NA,211.6,136640.6,567003.1,"200-Z-1"
"299-W10-200","D0020","GROUNDWATER WELL","IN-USE",82.548984,NA,206.691,136463.41,566570.23,"200-Z-1"
"299-W15-231","D0021","GROUNDWATER WELL","IN-USE",81.329784,NA,207.622,136212.92,566484.84,"200-Z-1"
"299-W10-204","D0022","GROUNDWATER WELL","IN-USE",84.4296,NA,210.602,136901.49,566256.17,"200-Z-1"
"299-W10-205","D0023","GROUNDWATER WELL","IN-USE",149.41296,NA,208.954,137184.87,566785.69,"200-Z-1"
"299-W7-15","D0024","GROUNDWATER WELL","IN-USE",86.44128,NA,210.492,137635.28,566772.11,"200-Z-1"
"299-W10-206","D0025","PROPOSED SITE","AWAITING DRILLING",NA,NA,206.4,137120.56,566379.14,"200-Z-1"
"299-W10-207","D0026","PROPOSED SITE","AWAITING DRILLING",NA,NA,205.6,137212.52,566386.08,"200-Z-1"
"299-W7-16","D0027","GROUNDWATER WELL","IN-USE",82.1436,NA,210.665,137265.57,566085.14,"200-Z-1"
"299-W18-45","D0028","GROUNDWATER WELL","IN-USE",81.8388,NA,208.495,134976.94,566213.05,"200-UP-1"
"299-W18-46","D0029","GROUNDWATER WELL","IN-USE",177.18024,NA,210.329,135008.82,566333.51,"200-UP-1"
"299-W18-47","D0030","GROUNDWATER WELL","IN-USE",77.8764,NA,205.289,134978.72,566103.44,"200-UP-1"
"299-W15-232","D0031","GROUNDWATER WELL","IN-USE",84.8106,NA,213.872,135729.045,566090.046,"200-Z-1"
"299-W18-263","D0032","PROPOSED SITE","AWAITING DRILLING",84.045552,NA,213.345,135457.955,566088.783,"200-Z-1"
"299-W27-3","D0034","GROUNDWATER WELL","IN-USE",81.44256,NA,206.134,133756.88,566923.55,"200-UP-1"
"299-W26-15","D0035","GROUNDWATER WELL","IN-USE",127.1016,NA,202.282,133391.21,566575.83,"200-UP-1"
"699-32-77B","D0036","GROUNDWATER WELL","IN-USE",130.57632,NA,200.372,133172.13,566402.07,"200-UP-1"
"299-W26-16","D0037","GROUNDWATER WELL","IN-USE",73.18248,NA,199.489,133233.15,566324.31,"200-UP-1"
"299-E17-56","D0038","GROUNDWATER WELL","IN-USE",111.19104,NA,220.76,135370.57,574649.83,"200-PO-1"
"299-E24-163","D0039","CANCELLED SITE","DRILLING CANCELLED",NA,NA,219.4,135448.74,574674,"200-PO-1"
"299-E24-164","D0040","GROUNDWATER WELL","IN-USE",106.68,NA,219.836,135534.9,574637.27,"200-PO-1"
"299-E17-57","D0041","GROUNDWATER WELL","IN-USE",108.38688,NA,221.553,135314.8,574169.76,"200-PO-1"
"299-E25-251","D0043","GROUNDWATER WELL","IN-USE",109.496352,NA,207.287,136065.53,575471.51,"200-PO-1"
"299-E27-27","D0044","GROUNDWATER WELL","IN-USE",92.964,NA,207.483,136389.279,575094.804,"200-BP-5"
"299-E27-28","D0045","GROUNDWATER WELL","IN-USE",89.12352,NA,202.757,136479.355,575203.23,"200-BP-5"
"299-E25-244","D0046","GROUNDWATER WELL","IN-USE",121.673112,NA,208.234,135677.14,575799.05,"200-PO-1"
"299-E25-243","D0047","GROUNDWATER WELL","IN-USE",124.3584,NA,207.508,135598.74,575952.26,"200-PO-1"
"299-E25-125","D0048","GROUNDWATER WELL","IN-USE",122.700288,NA,207.483,135733.36,575764.23,"200-PO-1"
"699-43-44B","D0049","GROUNDWATER WELL","IN-USE",71.0184,NA,180.436,136631.89,576431.4,"200-PO-1"
"699-43-44C","D0050","GROUNDWATER WELL","IN-USE",73.09104,NA,178.794,136630.87,576592.1,"200-PO-1"
"699-43-43C","D0051","GROUNDWATER WELL","IN-USE",71.9328,NA,178.207,136549.06,576852.96,"200-PO-1"
"699-44-42B","D0052","GROUNDWATER WELL","IN-USE",65.25768,NA,176.419,136827.94,577152.71,"200-BP-5"
"299-E25-248","D0053","GROUNDWATER WELL","IN-USE",120.27408,NA,207.524,135707.44,575885.04,"200-PO-1"
"299-E25-249","D0054","GROUNDWATER WELL","IN-USE",110.0328,NA,205.278,135976.91,576016.69,"200-PO-1"
"299-E25-250","D0055","GROUNDWATER WELL","IN-USE",91.83624,NA,205.061,136020.89,576070.03,"200-PO-1"
"299-E25-241","D0056","GROUNDWATER WELL","IN-USE",105.991152,NA,200.78,136185.02,576170.4,"200-PO-1"
"299-E25-242","D0057","GROUNDWATER WELL","IN-USE",84.377784,NA,198.09,136257.07,576236.14,"200-PO-1"
"299-E26-82","D0058","GROUNDWATER WELL","IN-USE",88.443816,NA,189.534,136438.61,576317.75,"200-PO-1"
"299-E33-272","D0059","GROUNDWATER WELL","DECOMMISSIONED-V",92.87256,NA,206.7,137150.61,573227.31,"200-BP-5"
"299-E28-35","D0060","GROUNDWATER WELL","IN-USE",97.536,NA,209.53,136988.99,573224.95,"200-BP-5"
"299-E33-276","D0061","GROUNDWATER WELL","IN-USE",87.53856,NA,205.36,137309.5,573227.03,"200-BP-5"
"299-E33-284","D0062","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,137237.68,573841.21,"200-BP-5"
"299-E28-96","D0063","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"D0070","D0070","PROPOSED SITE","DECOMMISSIONED-V",23.622,NA,140.65,149703.99,571291.54,"100-NR-2"
"D0071","D0071","PROPOSED SITE","DECOMMISSIONED-V",24.384,NA,140.63,149748.1,571297.4,"100-NR-2"
"D0072","D0072","PROPOSED SITE","DECOMMISSIONED-V",24.384,NA,140.2,149744.81,571266.77,"100-NR-2"
"199-F5-57","D0075","GROUNDWATER WELL","IN-USE",23.3172,NA,126.819,147706.9,581209.9,"100-FR-3"
"199-F5-58","D0076","GROUNDWATER WELL","IN-USE",24.81072,NA,127.689,148030.11,580899.84,"100-FR-3"
"699-77-36B","D0077","GROUNDWATER WELL","IN-USE",15.569184,NA,127.189,146910.28,578860.03,"100-FR-3"
"699-63-30","D0078","GROUNDWATER WELL","IN-USE",32.766,NA,125.782,142718.81,580723.43,"100-FR-3"
"699-64-28","D0079","GROUNDWATER WELL","IN-USE",25.3746,NA,127.878,142935.179,581379.299,"100-FR-3"
"299-W13-4","D0080","PROPOSED SITE","AWAITING DRILLING",NA,NA,222.9,136339.7,568086.1,"200-Z-1"
"299-W19-133","D0081","PROPOSED SITE","AWAITING DRILLING",NA,NA,217.6,135350,567849,"200-UP-1"
"699-46-70","D0082","GROUNDWATER WELL","IN-USE",139.08024,NA,218.12,137656.02,568697.17,"200-Z-1"
"699-45-67C","D0083","GROUNDWATER WELL","IN-USE",142.52448,NA,222.785,137131.75,569431.19,"200-Z-1"
"299-W14-26","D0084","PROPOSED SITE","AWAITING DRILLING",NA,NA,NA,NA,NA,""
"699-40-70","D0085","PROPOSED SITE","AWAITING DRILLING",NA,NA,223.6,135700,568640,"200-UP-1"
