KEY,WELL_py,ITER_py,LAG_py,lag_source,p_trend_py,p_interp,p_event,AIC_py,BIC_py,logLik,n_obs,n_cens,model_type,fit_ok,beta_intercept,beta_interp,beta_event,sigma,WELL_r,ITER_r,CLASS,p_trend_r,AIC_r,BIC_r,LAG_r,_merge,LAG_diff,p_trend_diff,AIC_diff,BIC_diff
AT-K-1-D__ITER1,AT-K-1-D,1,,NONE,,,,,,,9,4,INTERP+EVENT,False,,,,,AT-K-1-D,1.0,Trend_Summary,0.001361451709574,INTERP + EVENT,INTERP + EVENT,60.0,both,,,,
AT-K-1-D__ITER2,AT-K-1-D,2,,NONE,,,,,,,6,4,INTERP+EVENT,False,,,,,AT-K-1-D,2.0,Trend_Summary,,,,,both,,,,
AT-K-1-D__ITER3,AT-K-1-D,3,,NONE,,,,,,,8,1,INTERP+EVENT,False,,,,,AT-K-1-D,3.0,Trend_Summary,0.194881351430558,INTERP + EVENT,INTERP + EVENT,12.0,both,,,,
AT-K-2-D__ITER1,AT-K-2-D,1,,NONE,,,,,,,15,12,INTERP+EVENT,False,,,,,AT-K-2-D,1.0,Trend_Summary,,,,,both,,,,
AT-K-3-D__ITER1,AT-K-3-D,1,,NONE,,,,,,,30,3,INTERP+EVENT,False,,,,,AT-K-3-D,1.0,Trend_Summary,0.0002537177936783,INTERP + EVENT,INTERP + EVENT,0.0,both,,,,
AT-K-3-M__ITER1,AT-K-3-M,1,,NONE,,,,,,,32,8,INTERP+EVENT,False,,,,,AT-K-3-M,1.0,Trend_Summary,3.37101557277286e-05,INTERP + EVENT,INTERP + EVENT,2.0,both,,,,
AT-K-4-M__ITER1,AT-K-4-M,1,,NONE,,,,,,,13,12,INTERP+EVENT,False,,,,,AT-K-4-M,1.0,Trend_Summary,,,,,both,,,,
AT-K-5-D__ITER1,AT-K-5-D,1,,NONE,,,,,,,14,1,INTERP+EVENT,False,,,,,AT-K-5-D,1.0,Trend_Summary,0.0065580778030671,INTERP + EVENT,INTERP + EVENT,35.0,both,,,,
C5633__ITER1,C5633,1,,NONE,,,,,,,4,0,INTERP+EVENT,False,,,,,C5633,1.0,Trend_Summary,,,,,both,,,,
C5633__ITER2,C5633,2,,NONE,,,,,,,14,2,INTERP+EVENT,False,,,,,C5633,2.0,Trend_Summary,4.28918213168927e-08,INTERP + EVENT,INTERP + EVENT,12.0,both,,,,
C5636__ITER1,C5636,1,,NONE,,,,,,,5,0,INTERP+EVENT,False,,,,,C5636,1.0,Trend_Summary,,,,,both,,,,
C5636__ITER2,C5636,2,,NONE,,,,,,,14,0,INTERP+EVENT,False,,,,,C5636,2.0,Trend_Summary,0.303293878672257,INTERP + EVENT,INTERP + EVENT,1.0,both,,,,
C5638__ITER1,C5638,1,,NONE,,,,,,,5,0,INTERP+EVENT,False,,,,,C5638,1.0,Trend_Summary,,,,,both,,,,
C5638__ITER2,C5638,2,,NONE,,,,,,,15,0,INTERP+EVENT,False,,,,,C5638,2.0,Trend_Summary,0.231691212694697,INTERP + EVENT,INTERP + EVENT,48.0,both,,,,
C5641__ITER1,C5641,1,,NONE,,,,,,,6,1,INTERP+EVENT,False,,,,,C5641,1.0,Trend_Summary,,,,,both,,,,
C5641__ITER2,C5641,2,,NONE,,,,,,,16,0,INTERP+EVENT,False,,,,,C5641,2.0,Trend_Summary,0.0260581994704375,INTERP + EVENT,INTERP + EVENT,49.0,both,,,,
C5678__ITER1,C5678,1,,NONE,,,,,,,5,0,INTERP+EVENT,False,,,,,C5678,1.0,Trend_Summary,,,,,both,,,,
C5678__ITER2,C5678,2,,NONE,,,,,,,12,8,INTERP+EVENT,False,,,,,C5678,2.0,Trend_Summary,,,,,both,,,,
C5682__ITER1,C5682,1,,NONE,,,,,,,4,2,INTERP+EVENT,False,,,,,C5682,1.0,Trend_Summary,,,,,both,,,,
C5682__ITER2,C5682,2,,NONE,,,,,,,12,9,INTERP+EVENT,False,,,,,C5682,2.0,Trend_Summary,,,,,both,,,,
C6238__ITER1,C6238,1,,NONE,,,,,,,8,0,INTERP+EVENT,False,,,,,C6238,1.0,Trend_Summary,0.123124928993421,INTERP + EVENT,INTERP + EVENT,4.0,both,,,,
C6238__ITER2,C6238,2,,NONE,,,,,,,4,0,INTERP+EVENT,False,,,,,C6238,2.0,Trend_Summary,,,,,both,,,,
C6238__ITER3,C6238,3,,NONE,,,,,,,8,0,INTERP+EVENT,False,,,,,C6238,3.0,Trend_Summary,0.421487299344973,INTERP + EVENT,INTERP + EVENT,32.0,both,,,,
C6241__ITER1,C6241,1,,NONE,,,,,,,15,4,INTERP+EVENT,False,,,,,C6241,1.0,Trend_Summary,0.277426588074711,INTERP + EVENT,INTERP + EVENT,61.0,both,,,,
C6241__ITER2,C6241,2,,NONE,,,,,,,1,0,INTERP+EVENT,False,,,,,C6241,2.0,Trend_Summary,,,,,both,,,,
C6241__ITER3,C6241,3,,NONE,,,,,,,8,0,INTERP+EVENT,False,,,,,C6241,3.0,Trend_Summary,0.0071771255324097,INTERP + EVENT,INTERP + EVENT,14.0,both,,,,
C6244__ITER1,C6244,1,,NONE,,,,,,,17,10,INTERP+EVENT,False,,,,,C6244,1.0,Trend_Summary,,,,,both,,,,
C6246__ITER1,C6246,1,,NONE,,,,,,,16,8,INTERP+EVENT,False,,,,,C6246,1.0,Trend_Summary,2.87424939038328e-06,INTERP + EVENT,INTERP + EVENT,1.0,both,,,,
C6250__ITER1,C6250,1,,NONE,,,,,,,21,7,INTERP+EVENT,False,,,,,C6250,1.0,Trend_Summary,3.17345195677277e-08,INTERP + EVENT,INTERP + EVENT,58.0,both,,,,
C6253__ITER1,C6253,1,,NONE,,,,,,,16,3,INTERP+EVENT,False,,,,,C6253,1.0,Trend_Summary,6.80914738948601e-06,INTERP + EVENT,INTERP + EVENT,22.0,both,,,,
C6254__ITER1,C6254,1,,NONE,,,,,,,14,10,INTERP+EVENT,False,,,,,C6254,1.0,Trend_Summary,,,,,both,,,,
C6256__ITER1,C6256,1,,NONE,,,,,,,17,0,INTERP+EVENT,False,,,,,C6256,1.0,Trend_Summary,0.0014460621784536,INTERP + EVENT,INTERP + EVENT,65.0,both,,,,
C6258__ITER1,C6258,1,,NONE,,,,,,,15,12,INTERP+EVENT,False,,,,,C6258,1.0,Trend_Summary,,,,,both,,,,
C6260__ITER1,C6260,1,,NONE,,,,,,,14,12,INTERP+EVENT,False,,,,,C6260,1.0,Trend_Summary,,,,,both,,,,
C6272__ITER1,C6272,1,,NONE,,,,,,,1,1,INTERP+EVENT,False,,,,,C6272,1.0,Trend_Summary,,,,,both,,,,
C6272__ITER2,C6272,2,,NONE,,,,,,,11,11,INTERP+EVENT,False,,,,,C6272,2.0,Trend_Summary,,,,,both,,,,
C6293__ITER1,C6293,1,,NONE,,,,,,,3,0,INTERP+EVENT,False,,,,,C6293,1.0,Trend_Summary,,,,,both,,,,
C6293__ITER2,C6293,2,,NONE,,,,,,,11,9,INTERP+EVENT,False,,,,,C6293,2.0,Trend_Summary,,,,,both,,,,
C6301__ITER1,C6301,1,,NONE,,,,,,,3,2,INTERP+EVENT,False,,,,,C6301,1.0,Trend_Summary,,,,,both,,,,
C6301__ITER2,C6301,2,,NONE,,,,,,,10,7,INTERP+EVENT,False,,,,,C6301,2.0,Trend_Summary,,,,,both,,,,
C6334__ITER1,C6334,1,,NONE,,,,,,,2,0,INTERP+EVENT,False,,,,,C6334,1.0,Trend_Summary,,,,,both,,,,
C6334__ITER2,C6334,2,,NONE,,,,,,,9,4,INTERP+EVENT,False,,,,,C6334,2.0,Trend_Summary,0.0186720493625253,INTERP + EVENT,INTERP + EVENT,8.0,both,,,,
C7642__ITER1,C7642,1,,NONE,,,,,,,20,16,INTERP+EVENT,False,,,,,C7642,1.0,Trend_Summary,,,,,both,,,,
C7642__ITER2,C7642,2,,NONE,,,,,,,5,4,INTERP+EVENT,False,,,,,C7642,2.0,Trend_Summary,,,,,both,,,,
C7642__ITER3,C7642,3,,NONE,,,,,,,8,6,INTERP+EVENT,False,,,,,C7642,3.0,Trend_Summary,,,,,both,,,,
C7647__ITER1,C7647,1,,NONE,,,,,,,3,0,INTERP+EVENT,False,,,,,C7647,1.0,Trend_Summary,,,,,both,,,,
C7647__ITER2,C7647,2,,NONE,,,,,,,17,0,INTERP+EVENT,False,,,,,C7647,2.0,Trend_Summary,0.03806338649894,INTERP + EVENT,INTERP + EVENT,48.0,both,,,,
C7649__ITER1,C7649,1,,NONE,,,,,,,3,3,INTERP+EVENT,False,,,,,C7649,1.0,Trend_Summary,,,,,both,,,,
C7649__ITER2,C7649,2,,NONE,,,,,,,16,8,INTERP+EVENT,False,,,,,C7649,2.0,Trend_Summary,0.163086076226869,INTERP + EVENT,INTERP + EVENT,9.0,both,,,,
C7650__ITER1,C7650,1,,NONE,,,,,,,3,0,INTERP+EVENT,False,,,,,C7650,1.0,Trend_Summary,,,,,both,,,,
C7650__ITER2,C7650,2,,NONE,,,,,,,18,0,INTERP+EVENT,False,,,,,C7650,2.0,Trend_Summary,2.98058116854349e-07,INTERP + EVENT,INTERP + EVENT,0.0,both,,,,
D0218__ITER1,D0218,1,,NONE,,,,,,,9,1,INTERP+EVENT,False,,,,,D0218,1.0,Trend_Summary,0.0138552434363832,INTERP + EVENT,INTERP + EVENT,8.0,both,,,,
D0219__ITER1,D0219,1,,NONE,,,,,,,9,2,INTERP+EVENT,False,,,,,D0219,1.0,Trend_Summary,0.13640734243452,INTERP + EVENT,INTERP + EVENT,49.0,both,,,,
DD-10-3__ITER1,DD-10-3,1,,NONE,,,,,,,7,6,INTERP+EVENT,False,,,,,DD-10-3,1.0,Trend_Summary,,,,,both,,,,
DD-12-2__ITER1,DD-12-2,1,,NONE,,,,,,,11,5,INTERP+EVENT,False,,,,,DD-12-2,1.0,Trend_Summary,0.131200975793385,INTERP + EVENT,INTERP + EVENT,14.0,both,,,,
DD-15-3__ITER1,DD-15-3,1,,NONE,,,,,,,2,0,INTERP+EVENT,False,,,,,DD-15-3,1.0,Trend_Summary,,,,,both,,,,
DD-15-3__ITER2,DD-15-3,2,,NONE,,,,,,,16,1,INTERP+EVENT,False,,,,,DD-15-3,2.0,Trend_Summary,0.0636137864411702,INTERP + EVENT,INTERP + EVENT,4.0,both,,,,
DD-16-4__ITER1,DD-16-4,1,,NONE,,,,,,,1,0,INTERP+EVENT,False,,,,,DD-16-4,1.0,Trend_Summary,,,,,both,,,,
DD-16-4__ITER2,DD-16-4,2,,NONE,,,,,,,15,0,INTERP+EVENT,False,,,,,DD-16-4,2.0,Trend_Summary,1.25605844170096e-06,INTERP + EVENT,INTERP + EVENT,16.0,both,,,,
DD-17-2__ITER1,DD-17-2,1,,NONE,,,,,,,2,0,INTERP+EVENT,False,,,,,DD-17-2,1.0,Trend_Summary,,,,,both,,,,
DD-17-2__ITER2,DD-17-2,2,,NONE,,,,,,,14,1,INTERP+EVENT,False,,,,,DD-17-2,2.0,Trend_Summary,0.0002063594786561,INTERP + EVENT,INTERP + EVENT,60.0,both,,,,
DD-41-3__ITER1,DD-41-3,1,,NONE,,,,,,,7,0,INTERP+EVENT,False,,,,,DD-41-3,1.0,Trend_Summary,0.0002248753432554,INTERP + EVENT,INTERP + EVENT,19.0,both,,,,
DD-41-3__ITER2,DD-41-3,2,,NONE,,,,,,,23,15,INTERP+EVENT,False,,,,,DD-41-3,2.0,Trend_Summary,,,,,both,,,,
DD-44-4__ITER1,DD-44-4,1,,NONE,,,,,,,7,0,INTERP+EVENT,False,,,,,DD-44-4,1.0,Trend_Summary,8.19728100133199e-05,INTERP + EVENT,INTERP + EVENT,27.0,both,,,,
DD-44-4__ITER2,DD-44-4,2,,NONE,,,,,,,24,16,INTERP+EVENT,False,,,,,DD-44-4,2.0,Trend_Summary,,,,,both,,,,
DD-49-3__ITER1,DD-49-3,1,,NONE,,,,,,,2,0,INTERP+EVENT,False,,,,,DD-49-3,1.0,Trend_Summary,,,,,both,,,,
DD-49-3__ITER2,DD-49-3,2,,NONE,,,,,,,18,0,INTERP+EVENT,False,,,,,DD-49-3,2.0,Trend_Summary,0.0016383483991123,INTERP + EVENT,INTERP + EVENT,50.0,both,,,,
DD-50-3__ITER1,DD-50-3,1,,NONE,,,,,,,2,0,INTERP+EVENT,False,,,,,DD-50-3,1.0,Trend_Summary,,,,,both,,,,
DD-50-3__ITER2,DD-50-3,2,,NONE,,,,,,,18,0,INTERP+EVENT,False,,,,,DD-50-3,2.0,Trend_Summary,0.109674752220303,INTERP + EVENT,INTERP + EVENT,50.0,both,,,,
DD-50-4__ITER1,DD-50-4,1,,NONE,,,,,,,2,0,INTERP+EVENT,False,,,,,DD-50-4,1.0,Trend_Summary,,,,,both,,,,
DD-50-4__ITER2,DD-50-4,2,,NONE,,,,,,,18,0,INTERP+EVENT,False,,,,,DD-50-4,2.0,Trend_Summary,0.0814346233507841,INTERP + EVENT,INTERP + EVENT,6.0,both,,,,
DK-04-3__ITER1,DK-04-3,1,,NONE,,,,,,,4,3,INTERP+EVENT,False,,,,,DK-04-3,1.0,Trend_Summary,,,,,both,,,,
Redox-1-6.0__ITER1,Redox-1-6.0,1,,NONE,,,,,,,5,0,INTERP+EVENT,False,,,,,Redox-1-6.0,1.0,Trend_Summary,,,,,both,,,,
Redox-1-6.0__ITER2,Redox-1-6.0,2,,NONE,,,,,,,24,19,INTERP+EVENT,False,,,,,Redox-1-6.0,2.0,Trend_Summary,,,,,both,,,,
Redox-3-3.3__ITER1,Redox-3-3.3,1,,NONE,,,,,,,6,0,INTERP+EVENT,False,,,,,Redox-3-3.3,1.0,Trend_Summary,,,,,both,,,,
Redox-3-3.3__ITER2,Redox-3-3.3,2,,NONE,,,,,,,18,14,INTERP+EVENT,False,,,,,Redox-3-3.3,2.0,Trend_Summary,,,,,both,,,,
