KEY,WELL_py,ITER_py,LAG_py,lag_source,p_trend_py,p_interp_py,p_event_py,AIC_py,BIC_py,logLik_py,n_obs_py,n_cens,model_type_py,fit_ok_py,beta_intercept_py,beta_interp_py,beta_event_py,sigma,WELL_r,ITER_r,CLASS,MODEL,FORM_raw,FORM_label,LOG,LAG_r,p_trend_r,df,AIC_r,BIC_r,RL,AIC_EVENT,AIC_INTERP,AIC_NULL,BIC_EVENT,BIC_INTERP,BIC_NULL,logLik_r,n_obs_r,beta_intercept_r,beta_interp_r,beta_event_r,beta_logSigma,p_interp_r,p_event_r,SUM_rows,SUM_cols,model_type_r,fit_ok_r,_merge,LAG_diff,p_trend_diff,AIC_diff,BIC_diff,logLik_diff,beta_intercept_diff,beta_interp_diff,beta_event_diff,p_interp_diff,p_event_diff,n_obs_diff
199-D4-1__ITER2,199-D4-1,2,4.0,ULAG,,,,,,,7,0,INTERP+EVENT,False,,,,,199-D4-1,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,4.0,0.0012637909468854,3.0,9.43880593195814,9.33062623006876,0.614244565671974,8.46408170252842,20.5692873258523,20.7860847060746,8.40999185158373,20.5151974749077,20.7319948551299,,,-7.61940551927852,0.146430875138518,-0.0003706150429571,-1.93862158204841,0.293353893655109,4.98917763479481e-10,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-D4-22__ITER1,199-D4-22,1,21.0,ULAG,0.18252734408133442,0.08060171328498449,0.5696858044318525,26.139183024483273,26.533632179155713,-11.069591512241637,9,0,INTERP+EVENT,True,-29.332883511997828,0.3066364767315674,-0.0001430434446558377,0.2022148864263478,199-D4-22,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,21.0,0.0924775760467332,5.0,23.7192681068389,24.1137172615113,1.0,25.7101758666857,24.0263253094665,26.4808462767767,25.9074004440219,24.2235498868028,26.6780708541129,,,51.772284115801,-0.336928158643305,-0.0003761380521116,-1.67397253633374,0.0250209133627073,0.104879917996396,4.0,4.0,INTERP+EVENT,True,both,0.0,0.09004976803460121,2.4199149176443733,2.4199149176444124,,-81.10516762779883,0.6435646353748724,0.0002330946074557623,0.055580799922277185,0.46480588643545645,
199-D4-22__ITER2,199-D4-22,2,21.0,ULAG,1.0600952116135431e-07,0.5102395278871935,4.637504947892862e-12,51.34108401038692,54.00549303073733,-23.67054200519346,28,0,INTERP+EVENT,True,21.620681016441946,-0.13486610775598065,-0.0008181264933844738,0.756306047016652,199-D4-22,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,21.0,7.45240785748891e-08,24.0,49.6179766985791,52.2823857189295,0.654093213787918,48.7689658806721,72.2002419400689,80.4422638226772,50.1011703908473,73.5324464502441,81.7744683328524,,,48.4877113954687,-0.249156873198992,-0.0008886750997802,-0.291895110641129,0.278381690743007,3.51336326419874e-10,4.0,4.0,INTERP+EVENT,True,both,0.0,3.1485442586465213e-08,1.7231073118078228,1.72310731180783,,-26.867030379026755,0.11429076544301134,7.05486063957262e-05,0.2318578371441865,-3.4669882147198115e-10,
199-D4-23__ITER1,199-D4-23,1,1.0,ULAG,0.343472253459741,0.12517019230626297,0.5191431376185185,30.241472771020533,30.846642957008626,-13.120736385510266,10,0,INTERP+EVENT,True,-21.318829324514585,0.20812167101134085,0.0002333218649491359,0.2746933961563892,199-D4-23,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,1.0,0.513506743813254,6.0,29.9921812741848,30.5973514601729,0.42185553901115,29.3246716169056,28.2659965778434,29.3251655075152,29.6272567098997,28.5685816708375,29.6277506005092,,,-18.9383772809737,0.164511818834354,0.0001991559643946,-1.2518840641651,0.23252563923607,0.598279574333031,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.17003449035351303,0.24929149683573115,0.2492914968357276,,-2.3804520435408847,0.043609852176986846,3.41659005545359e-05,-0.10735544692980703,-0.07913643671451254,
199-D4-23__ITER2,199-D4-23,2,1.0,ULAG,,,,,,,33,18,INTERP+EVENT,False,,,,,199-D4-23,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-D4-27__ITER1,199-D4-27,1,27.0,ULAG,1.2091763701427283e-08,3.1294499317957986e-16,0.0007662205193455898,48.44304970066016,51.03472343266882,-22.22152485033008,27,2,INTERP+EVENT,True,166.9118802124476,-1.3720755364807222,-0.0020942939700426314,0.7304695271758943,199-D4-27,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,27.0,2.30847921369737e-05,23.0,62.6083510888272,65.2000248208358,1.0,79.7573126256645,70.867041047065,81.9610241014114,81.0531494916688,72.1628779130694,83.2568609674157,,,250.794298528939,-1.73111925180301,-0.0029633255467083,-0.0159918685360761,1.21416021087114e-07,0.0004694057435094,4.0,4.0,INTERP+EVENT,True,both,0.0,-2.3072700373272272e-05,-14.165301388167038,-14.165301388166974,,-83.8824183164914,0.35904371532228785,0.0008690315766656685,-1.21416020774169e-07,0.00029681477583618984,
199-D4-27__ITER2,199-D4-27,2,27.0,ULAG,0.5976287774811648,0.9611522293912912,0.4084633435761438,31.349199681625482,31.954369867613572,-13.674599840812741,10,0,INTERP+EVENT,True,5.22093191352802,-0.020824046984382345,-0.00018206031391462558,0.7863095269795878,199-D4-27,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,27.0,0.254333606129071,6.0,28.5869485799652,29.1921187659533,0.865422549787519,28.2978737910415,29.3005447572329,29.3251655075152,28.6004588840356,29.603129850227,29.6277506005092,,,84.9536980844853,-0.649294967992333,-0.0003818121204625,-0.325837057800537,0.171933300105262,0.0774570958024965,4.0,4.0,INTERP+EVENT,True,both,0.0,0.3432951713520938,2.762251101660283,2.762251101660272,,-79.73276617095728,0.6284709210079507,0.0001997518065478744,0.7892189292860292,0.3310062477736473,
199-D4-31__ITER1,199-D4-31,1,20.0,ULAG,0.0001390555112896763,5.629746350030872e-07,0.34101398356291857,54.34777490830156,56.70388256899745,-25.17388745415078,24,0,INTERP+EVENT,True,113.92106725539807,-0.9179403995285426,-0.000517419938871027,0.6662051461913676,199-D4-31,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,20.0,0.0005809160041435,20.0,56.1858100822827,58.5419177429786,0.958486227682868,68.4648324835547,56.1010099118541,69.0876188477732,69.6428863139027,57.279063742202,70.2656726781211,,,120.194448060435,-0.873934183768609,-0.0008161921183468,-0.346585407688197,1.00023588998949e-05,0.157955571309473,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.0004418604928538237,-1.8380351739811402,-1.8380351739811474,,-6.273380805036922,-0.044006215759933576,0.000298772179475773,-9.439384264891813e-06,0.18305841225344557,
199-D4-31__ITER2,199-D4-31,2,20.0,ULAG,0.5499910027222608,0.2556548715716127,0.48228611570749413,39.69669514416904,40.826593859092114,-17.84834757208452,13,0,INTERP+EVENT,True,-5.257501002412779,0.07047834032663361,2.726137169370568e-05,0.19397922457836664,199-D4-31,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,20.0,0.748506218521843,9.0,39.2724951292084,40.4023938441315,0.416291356537999,37.8512205175291,37.5197553540552,37.8518466635655,38.4161698749906,38.0847047115167,38.4167960210271,,,-2.77664872955012,0.0468080771065014,2.1002986914328e-05,-1.61629825170689,0.44172377999267,0.61733808657249,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.1985152157995822,0.42420001496063975,0.4242000149606113,,-2.4808522728626587,0.023670263220132208,6.2583847793776785e-06,-0.18606890842105728,-0.13505197086499587,
199-D4-34__ITER1,199-D4-34,1,,NONE,,,,,,,15,0,INTERP+EVENT,False,,,,,199-D4-34,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,2.0,8.19251483800132e-05,11.0,26.7138538194125,28.1299542216169,0.368127023976734,42.9262888415344,24.7151993663681,43.5332629238359,43.6343390426366,25.4232495674703,44.2413131249381,,,145.860789450774,-1.20451680940547,2.7965787613277e-05,-0.386802103168196,2.5347358922794202e-09,0.970738145898924,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-D4-34__ITER2,199-D4-34,2,,NONE,,,,,,,120,1,INTERP+EVENT,False,,,,,199-D4-34,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,10.0,1.78990156030068e-12,116.0,292.46278974987,298.037773235434,1.0,315.559932632179,335.735099027118,344.560554938203,318.347424374961,338.5225907699,347.348046680985,,,47.8080480255642,-0.334227622485197,-0.0003257751990401,-0.624514959278773,1.29543607213514e-07,1.09513847763299e-13,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-D4-38__ITER1,199-D4-38,1,1.0,ULAG,0.8987311572241656,0.6604119267513111,0.936611665443067,29.327350926277994,29.721800080950434,-12.663675463138997,9,0,INTERP+EVENT,True,26.325477848103482,-0.1823297554177056,-6.652333871190631e-05,0.46018941979244454,199-D4-38,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,1.0,0.875361169352476,5.0,28.2146088511481,28.6090580058205,0.368381347435981,26.4568847666357,26.21733563682,26.4808462767767,26.6541093439719,26.4145602141562,26.6780708541129,,,25.1023987030642,-0.167469142690409,-3.78806966995023e-05,-0.779044569612497,0.620214392416188,0.958351334137284,4.0,4.0,INTERP+EVENT,True,both,0.0,0.023369987871689646,1.1127420751298942,1.1127420751299333,,1.2230791450392822,-0.014860612727296607,-2.8642642012404016e-05,0.040197534335123075,-0.021739668694217062,
199-D4-38__ITER2,199-D4-38,2,1.0,ULAG,,,,,,,188,35,INTERP+EVENT,False,,,,,199-D4-38,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,1.0,2.37365682664858e-13,184.0,499.356701394288,505.829585319948,1.0,554.265093679914,516.071415054546,555.494910516942,557.501535642744,519.307857017376,558.731352479772,,,95.1665175799247,-0.76093576161653,-0.0002590912337979,0.0641049278795848,1.86481990537949e-15,9.0838509679426e-06,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-D4-39__ITER1,199-D4-39,1,23.0,ULAG,0.009357985505197175,0.43569237527668336,5.191584552579701e-05,20.197843126763466,20.592292281435906,-8.098921563381733,9,0,INTERP+EVENT,True,-14.262000967967907,0.16772203808630956,0.0018913107116925345,0.30738391736307885,199-D4-39,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,23.0,0.0125413687693539,5.0,19.7234010818307,20.1178502365032,0.368377234784612,17.7261055391499,24.0442445992415,26.4808462767767,17.9233301164861,24.2414691765778,26.6780708541129,,,-18.2410863890229,-0.0093372700543423,0.0017894673495205,-1.14712413933034,0.958522076632335,0.0024658026427892,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.0031833832641567257,0.4744420449327649,0.4744420449327045,,3.979085421054993,0.17705930814065185,0.00010184336217203445,-0.5228297013556517,-0.002413886797263403,
199-D4-39__ITER2,199-D4-39,2,23.0,ULAG,1.3100631690576847e-14,1.102662893257064e-05,5.05773426372075e-18,370.47851759972036,376.4593827732778,-183.23925879986018,147,11,INTERP+EVENT,True,66.29242961508551,-0.5332686087320803,-0.0006874806548935595,1.2466797165688843,199-D4-39,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,23.0,9.07052211118753e-13,143.0,378.018754744846,383.999619918403,1.0,386.287911054928,430.745054550581,431.475816936103,389.278343641707,433.735487137359,434.466249522882,,,57.1157259822181,-0.372488048524181,-0.0006530267268469,0.25123106305461,0.0011092409482716,2.83832785426678e-16,4.0,4.0,INTERP+EVENT,True,both,0.0,-8.939515794281761e-13,-7.540237145125616,-7.540237145125218,,9.176703632867408,-0.16078056020789927,-3.445392804665953e-05,-0.0010982143193390293,-2.7877505116295725e-16,
199-D4-48__ITER1,199-D4-48,1,6.0,ULAG,0.006675026713695131,0.0014094639658932299,0.8163515028367906,37.009198641678125,38.28731330090864,-16.504599320839063,14,3,INTERP+EVENT,True,236.59080533916855,-1.9876504911170119,-0.0003655318343001107,1.1004142069169935,199-D4-48,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,6.0,0.0019819279787431,10.0,33.7654047304875,35.043519389718,0.441511529743893,43.2170758282822,32.1303024417997,44.2127750932914,43.8561331578974,32.7693597714149,44.8518324229067,,,229.878377307681,-1.83316740680313,-0.0008090393375385,0.0025453549379049,0.0003349572667362,0.544883688635961,4.0,4.0,INTERP+EVENT,True,both,0.0,0.004693098734952031,3.243793911190629,3.243793911190643,,6.712428031487548,-0.1544830843138818,0.00044350750323838927,0.0010745066991570298,0.27146781420082955,
199-D4-48__ITER2,199-D4-48,2,6.0,ULAG,0.041923253173066444,0.05209534175006012,0.2749717992939681,35.25563057601726,36.38552929094033,-15.62781528800863,13,4,INTERP+EVENT,True,103.7142753312069,-0.8732060912784507,-0.00013983370270853355,0.5810262751478249,199-D4-48,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,6.0,0.0503752153576532,9.0,34.9025635150085,36.0324622299316,0.801751875608028,38.7666147020605,34.4606513129705,38.8790754822776,39.3315640595221,35.025600670432,39.4440248397391,,,111.565790378932,-0.919339108178105,-0.0001564090654649,-0.519848066730591,0.0424020631546155,0.201931380157809,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.008451962184586756,0.3530670610087583,0.35306706100872987,,-7.851515047725087,0.04613301689965432,1.657536275636646e-05,0.009693278595444624,0.07304041913615908,
199-D4-50__ITER1,199-D4-50,1,,NONE,,,,,,,15,1,INTERP+EVENT,False,,,,,199-D4-50,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,29.0,0.001006499157245,11.0,33.9338411531435,35.3499415553479,1.0,42.3658309812229,39.3603389309641,45.7363954535378,43.0738811823251,40.0683891320663,46.44444565464,,,261.845173761601,-1.78709455949848,-0.0033165104850906,-0.0240091510765328,7.65069423160692e-05,0.002382804408698,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-D4-50__ITER2,199-D4-50,2,,NONE,,,,,,,5,0,INTERP+EVENT,False,,,,,199-D4-50,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-D4-56__ITER1,199-D4-56,1,,NONE,,,,,,,14,3,INTERP+EVENT,False,,,,,199-D4-56,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,28.0,0.0033771561514669,10.0,34.9828326934562,36.2609473526867,1.0,41.5696943936964,39.1781966862549,44.3642752913516,42.2087517233117,39.8172540158702,45.0033326209668,,,336.734863608224,-2.27464536809351,-0.0045769296399067,0.296833146092552,0.0005456121653521,0.0077983613189852,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-D4-56__ITER2,199-D4-56,2,,NONE,,,,,,,6,0,INTERP+EVENT,False,,,,,199-D4-56,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-D4-60__ITER1,199-D4-60,1,,NONE,,,,,,,10,2,INTERP+EVENT,False,,,,,199-D4-60,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,84.0,0.0113305277523752,4.0,18.9832186352564,19.1421017186161,0.409814957004639,17.199119544176,24.214067657982,25.9437278851383,17.2785610858558,24.2935091996618,26.0231694268182,,,249.958250396399,-0.265914494379888,-0.0151095445469671,0.0897378264434799,0.646159196869153,0.0055418013519904,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-D4-60__ITER2,199-D4-60,2,,NONE,,,,,,,5,0,INTERP+EVENT,False,,,,,199-D4-60,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-D4-68__ITER1,199-D4-68,1,,NONE,,,,,,,5,3,INTERP+EVENT,False,,,,,199-D4-68,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-D4-68__ITER2,199-D4-68,2,,NONE,,,,,,,6,1,INTERP+EVENT,False,,,,,199-D4-68,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-D4-78__ITER1,199-D4-78,1,7.0,ULAG,0.4846194901738331,0.35098486333412715,0.42191139625726326,50.22990946364789,51.775086908127456,-23.114954731823946,16,1,INTERP+EVENT,True,-50.814015170226455,0.458670711642218,-0.0006546420815239026,0.9474417700251638,199-D4-78,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,7.0,0.665551754269426,12.0,49.8963363978627,51.4415138423423,0.411603684528968,48.1209477511831,48.570614987273,48.7106141512096,48.8935364734228,49.3432037095127,49.4832028734494,,,42.5845476735363,-0.254189207679458,-0.0006929776895306,-0.0349109112768475,0.634431630076247,0.403958189730216,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.18093226409559293,0.3335730657851954,0.3335730657851528,,-93.39856284376276,0.712859919321676,3.8335608006697416e-05,-0.2834467667421199,0.01795320652704724,
199-D4-78__ITER2,199-D4-78,2,7.0,ULAG,0.0027170182416038635,0.695789226158122,0.0011171016705727043,31.91383846036394,33.19195311959446,-13.95691923018197,14,0,INTERP+EVENT,True,6.655583448244294,-0.04489587731658686,0.00022781766937866527,0.39110438005801124,199-D4-78,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,7.0,0.002926753922948,10.0,31.0250446271218,32.3031592863523,0.368588195004258,29.0288941054521,38.4026149076135,40.6927673195787,29.6679514350674,39.0416722372288,41.331824649194,,,-1.3796732001525,-0.0075311811904484,0.0002416304591404,-0.933469428647223,0.950524265062398,0.0002577930055097,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.00020973568134413645,0.8887938332421399,0.8887938332421612,,8.035256648396794,-0.037364696126138464,-1.3812789761734725e-05,-0.25473503890427596,0.0008593086650630043,
199-D4-83__ITER1,199-D4-83,1,17.0,ULAG,0.009238695106796202,0.0015063208412426474,0.04844983207019796,20.172184346665034,20.566633501337474,-8.086092173332517,9,0,INTERP+EVENT,True,106.39197629132174,-0.8734734212424818,0.0006060766037582746,0.21157270341848713,199-D4-83,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,17.0,0.0928118302216163,5.0,23.7264839438195,24.1209330984919,0.772771509496826,23.8730876797714,23.2109402171064,26.4808462767767,24.0703122571076,23.4081647944426,26.6780708541129,,,30.5196212055832,-0.289167873396277,0.0005325140350839,-1.29683398026526,0.119472311995359,0.203944892303313,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.0835731351148201,-3.554299597154465,-3.554299597154426,,75.87235508573855,-0.5843055478462049,7.356256867437462e-05,-0.11796599115411635,-0.15549506023311505,
199-D4-83__ITER2,199-D4-83,2,17.0,ULAG,,,,,,,135,30,INTERP+EVENT,False,,,,,199-D4-83,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,17.0,6.30758580921764e-08,131.0,371.507484524533,377.31803408141,1.0,390.308371490083,388.526084553054,402.66533999975,393.213646268521,391.431359331492,405.570614778189,,,61.0570934912469,-0.467314431876131,-0.000288308637872,-0.0264212427627479,3.31604757529137e-06,6.99185115406162e-06,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-D4-84__ITER1,199-D4-84,1,2.0,ULAG,0.015458578684135915,0.9123800340244086,0.0007485649692499514,24.03958831389631,24.644758499884404,-10.019794156948155,10,0,INTERP+EVENT,True,4.3681767705429095,-0.004841000544273011,0.00041900675605883374,0.09745579594450117,199-D4-84,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,2.0,0.0116822100761729,6.0,22.4257893062527,23.0309594922408,0.489747810818505,20.9980599219218,28.1988653136826,29.3251655075152,21.3006450149159,28.5014504066766,29.6277506005092,,,2.9336820182709,-0.0401554962495481,0.0004025021435568,-2.35636605021663,0.442820719115215,0.0006064521272972,4.0,4.0,INTERP+EVENT,True,both,0.0,0.0037763686079630154,1.6137990076436104,1.6137990076436033,,1.4344947522720095,0.03531449570527509,1.6504612502033715e-05,0.4695593149091936,0.00014211284195275145,
199-D4-84__ITER2,199-D4-84,2,2.0,ULAG,,7.269621629267969e-10,2.377150014634419e-31,91.73845746786196,95.78916084933226,-43.86922873393098,56,0,INTERP+EVENT,True,36.80357107206236,-0.28049038971864204,-0.0012159650413309292,0.32748612652483905,199-D4-84,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,2.0,3.6637359812630205e-15,52.0,95.4313000113041,99.4820033927744,1.0,118.155474020006,159.045332337116,159.912079410773,120.180825710741,161.070684027851,161.937431101509,,,53.2338480732125,-0.267314121029113,-0.0012012135070703,-1.07432852395626,2.47303599778089e-08,5.81715980750027e-29,4.0,4.0,INTERP+EVENT,True,both,0.0,,-3.69284254344214,-3.69284254344214,,-16.430277001150138,-0.013176268689529036,-1.475153426062914e-05,-2.4003397814882105e-08,-5.793388307353926e-29,
199-D4-84__ITER3,199-D4-84,3,2.0,ULAG,,,,,,,115,6,INTERP+EVENT,False,,,,,199-D4-84,3.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,2.0,0.0018667618392689,111.0,328.330117275398,333.819981532125,0.417513318612823,336.502330269751,326.583239606736,338.897217247171,339.247262398114,329.3281717351,341.642149375534,,,35.512254008102,-0.293977418634501,3.56211048512543e-05,-0.318716293916164,0.001161900379466,0.614716976447398,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-D4-85__ITER1,199-D4-85,1,8.0,ULAG,0.5580212650617817,0.9735452042562436,0.6614556884300662,25.536300115480252,25.695183198839924,-10.768150057740126,8,0,INTERP+EVENT,True,3.771947551650422,-0.011632797259859192,-0.0005127244567273957,0.26473950084797643,199-D4-85,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,8.0,0.107651407720469,4.0,21.1770514334188,21.3359345167785,0.407487778896916,22.4749946785201,19.3815627590429,23.6347653902786,22.5544362202,19.4610043007228,23.7142069319584,,,-27.3248449203101,0.273935129551425,-0.0001854395154502,-1.53469625116971,0.0433523357690306,0.649012172410206,4.0,4.0,INTERP+EVENT,True,both,0.0,0.45036985734131274,4.359248682061452,4.359248682061423,,31.09679247196052,-0.28556792681128423,-0.0003272849412771957,0.9301928684872129,0.012443516019860157,
199-D4-85__ITER2,199-D4-85,2,8.0,ULAG,,,,,,,168,5,INTERP+EVENT,False,,,,,199-D4-85,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,8.0,0.0865682851662133,164.0,486.507799645883,492.755727604689,0.623805516077983,485.563966381593,489.383496298273,489.40144315106,488.687930360997,492.507460277676,492.525407130463,,,10.3240731645515,-0.0598184853379736,-8.11683288543256e-05,-0.445679179475434,0.303350804412712,0.0262127558611826,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-D4-86__ITER1,199-D4-86,1,8.0,ULAG,0.1130786106676327,0.6875094456485771,0.0300173223916765,22.343672466253413,22.502555549613085,-9.171836233126706,8,0,INTERP+EVENT,True,5.582772977515509,-0.02874086931524238,0.0006375727348763894,0.1777335645175252,199-D4-86,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,8.0,0.0701478847354855,4.0,20.3204661376021,20.4793492209618,0.642455244320765,19.4355498910346,20.8476780645682,23.6347653902786,19.5149914327144,20.927119606248,23.7142069319584,,,3.39030270136176,-0.0706199029999714,0.0005176476562573,-1.78715440205464,0.274014881705447,0.08471908023085,4.0,4.0,INTERP+EVENT,True,both,0.0,0.042930725932147196,2.0232063286513124,2.023206328651284,,2.192470276153749,0.04187903368472902,0.00011992507861908943,0.41349456394313006,-0.0547017578391735,
199-D4-86__ITER2,199-D4-86,2,8.0,ULAG,0.00013481716807561828,0.00018906126119404268,0.4750985056184457,80.0854904183268,82.9534648272971,-38.0427452091634,31,7,INTERP+EVENT,True,74.47117985604432,-0.6200741244546246,-7.65207852028693e-05,0.5661539881662587,199-D4-86,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,8.0,8.43889380524043e-05,27.0,78.3615682251787,81.229542634149,0.379991761093968,90.1228114714858,76.4263568095219,95.1217166865432,91.5567986759709,77.860344014007,96.5557038910284,,,71.4635801539133,-0.591998823200166,-2.41755191990343e-05,-0.582275545585657,0.0001160829028279,0.798887741162562,4.0,4.0,INTERP+EVENT,True,both,0.0,5.0428230023213976e-05,1.7239221931480984,1.7239221931480984,,3.0075997021310172,-0.028075301254458673,-5.2345266003834995e-05,7.297835836614269e-05,-0.3237892355441163,
199-D4-95__ITER1,199-D4-95,1,,NONE,,,,,,,61,0,INTERP+EVENT,False,,,,,199-D4-95,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,37.0,0.0,57.0,62.6844530735322,66.9062008018788,1.0,75.2501238795756,173.296943591203,174.102213631946,77.3609977437489,175.407817455376,176.21308749612,,,47.2745398517112,-0.14482556054548,-0.0017099831199081,-1.27730231385016,4.99037042794655e-05,9.455292022225891e-73,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-D4-95__ITER2,199-D4-95,2,,NONE,,,,,,,86,1,INTERP+EVENT,False,,,,,199-D4-95,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,8.0,0.0067961972170921,81.0,237.694850178507,242.580152691488,1.0,243.856695777184,239.65732049057,245.677634290526,246.299347033674,242.09997174706,248.120285547016,,,26.2101260069144,-0.178337240233391,-0.0001607253595022,-0.835487828387904,0.0034392661501341,0.0439027091464543,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-D4-95__ITER3,199-D4-95,3,,NONE,,,,,,,46,0,INTERP+EVENT,False,,,,,199-D4-95,3.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,57.0,7.59010856343778e-05,42.0,114.559156205403,118.216438998381,0.439859361991626,127.957765646662,112.916555735403,131.531315345766,129.786407043151,114.745197131892,133.359956742255,,,40.0170922573358,-0.335835103107988,8.84271849238693e-05,-0.939287050893642,1.89766463390126e-05,0.549178144570037,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
